Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size,freeze_qty
MCX,mcx_fo,SILVER,254492,OPTFUT,CE,65250,SILVER,SILVER23FEB24C65250,SILVER 23rd FEB 65250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254493,OPTFUT,PE,65250,SILVER,SILVER23FEB24P65250,SILVER 23rd FEB 65250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254494,OPTFUT,CE,65500,SILVER,SILVER23FEB24C65500,SILVER 23rd FEB 65500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254495,OPTFUT,PE,65500,SILVER,SILVER23FEB24P65500,SILVER 23rd FEB 65500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254496,OPTFUT,CE,65750,SILVER,SILVER23FEB24C65750,SILVER 23rd FEB 65750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254497,OPTFUT,PE,65750,SILVER,SILVER23FEB24P65750,SILVER 23rd FEB 65750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254498,OPTFUT,CE,66000,SILVER,SILVER23FEB24C66000,SILVER 23rd FEB 66000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254499,OPTFUT,PE,66000,SILVER,SILVER23FEB24P66000,SILVER 23rd FEB 66000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254500,OPTFUT,CE,66250,SILVER,SILVER23FEB24C66250,SILVER 23rd FEB 66250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254501,OPTFUT,PE,66250,SILVER,SILVER23FEB24P66250,SILVER 23rd FEB 66250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254502,OPTFUT,CE,66500,SILVER,SILVER23FEB24C66500,SILVER 23rd FEB 66500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254503,OPTFUT,PE,66500,SILVER,SILVER23FEB24P66500,SILVER 23rd FEB 66500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254504,OPTFUT,CE,66750,SILVER,SILVER23FEB24C66750,SILVER 23rd FEB 66750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254505,OPTFUT,PE,66750,SILVER,SILVER23FEB24P66750,SILVER 23rd FEB 66750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254506,OPTFUT,CE,67000,SILVER,SILVER23FEB24C67000,SILVER 23rd FEB 67000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254507,OPTFUT,PE,67000,SILVER,SILVER23FEB24P67000,SILVER 23rd FEB 67000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254508,OPTFUT,CE,67250,SILVER,SILVER23FEB24C67250,SILVER 23rd FEB 67250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254509,OPTFUT,PE,67250,SILVER,SILVER23FEB24P67250,SILVER 23rd FEB 67250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254510,OPTFUT,CE,67500,SILVER,SILVER23FEB24C67500,SILVER 23rd FEB 67500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254511,OPTFUT,PE,67500,SILVER,SILVER23FEB24P67500,SILVER 23rd FEB 67500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254512,OPTFUT,CE,67750,SILVER,SILVER23FEB24C67750,SILVER 23rd FEB 67750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254513,OPTFUT,PE,67750,SILVER,SILVER23FEB24P67750,SILVER 23rd FEB 67750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254514,OPTFUT,CE,68000,SILVER,SILVER23FEB24C68000,SILVER 23rd FEB 68000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254515,OPTFUT,PE,68000,SILVER,SILVER23FEB24P68000,SILVER 23rd FEB 68000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254516,OPTFUT,CE,68250,SILVER,SILVER23FEB24C68250,SILVER 23rd FEB 68250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254517,OPTFUT,PE,68250,SILVER,SILVER23FEB24P68250,SILVER 23rd FEB 68250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254518,OPTFUT,CE,68500,SILVER,SILVER23FEB24C68500,SILVER 23rd FEB 68500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254519,OPTFUT,PE,68500,SILVER,SILVER23FEB24P68500,SILVER 23rd FEB 68500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254520,OPTFUT,CE,68750,SILVER,SILVER23FEB24C68750,SILVER 23rd FEB 68750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254521,OPTFUT,PE,68750,SILVER,SILVER23FEB24P68750,SILVER 23rd FEB 68750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254522,OPTFUT,CE,69000,SILVER,SILVER23FEB24C69000,SILVER 23rd FEB 69000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254523,OPTFUT,PE,69000,SILVER,SILVER23FEB24P69000,SILVER 23rd FEB 69000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254524,OPTFUT,CE,69250,SILVER,SILVER23FEB24C69250,SILVER 23rd FEB 69250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254525,OPTFUT,PE,69250,SILVER,SILVER23FEB24P69250,SILVER 23rd FEB 69250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254526,OPTFUT,CE,69500,SILVER,SILVER23FEB24C69500,SILVER 23rd FEB 69500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254527,OPTFUT,PE,69500,SILVER,SILVER23FEB24P69500,SILVER 23rd FEB 69500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254528,OPTFUT,CE,69750,SILVER,SILVER23FEB24C69750,SILVER 23rd FEB 69750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254529,OPTFUT,PE,69750,SILVER,SILVER23FEB24P69750,SILVER 23rd FEB 69750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254530,OPTFUT,CE,70000,SILVER,SILVER23FEB24C70000,SILVER 23rd FEB 70000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254531,OPTFUT,PE,70000,SILVER,SILVER23FEB24P70000,SILVER 23rd FEB 70000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254532,OPTFUT,CE,70250,SILVER,SILVER23FEB24C70250,SILVER 23rd FEB 70250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254533,OPTFUT,PE,70250,SILVER,SILVER23FEB24P70250,SILVER 23rd FEB 70250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254534,OPTFUT,CE,70500,SILVER,SILVER23FEB24C70500,SILVER 23rd FEB 70500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254535,OPTFUT,PE,70500,SILVER,SILVER23FEB24P70500,SILVER 23rd FEB 70500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254536,OPTFUT,CE,70750,SILVER,SILVER23FEB24C70750,SILVER 23rd FEB 70750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254537,OPTFUT,PE,70750,SILVER,SILVER23FEB24P70750,SILVER 23rd FEB 70750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254538,OPTFUT,CE,71000,SILVER,SILVER23FEB24C71000,SILVER 23rd FEB 71000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254539,OPTFUT,PE,71000,SILVER,SILVER23FEB24P71000,SILVER 23rd FEB 71000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254540,OPTFUT,CE,71250,SILVER,SILVER23FEB24C71250,SILVER 23rd FEB 71250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254541,OPTFUT,PE,71250,SILVER,SILVER23FEB24P71250,SILVER 23rd FEB 71250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254542,OPTFUT,CE,71500,SILVER,SILVER23FEB24C71500,SILVER 23rd FEB 71500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254543,OPTFUT,PE,71500,SILVER,SILVER23FEB24P71500,SILVER 23rd FEB 71500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254544,OPTFUT,CE,71750,SILVER,SILVER23FEB24C71750,SILVER 23rd FEB 71750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254545,OPTFUT,PE,71750,SILVER,SILVER23FEB24P71750,SILVER 23rd FEB 71750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254546,OPTFUT,CE,72000,SILVER,SILVER23FEB24C72000,SILVER 23rd FEB 72000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254547,OPTFUT,PE,72000,SILVER,SILVER23FEB24P72000,SILVER 23rd FEB 72000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254548,OPTFUT,CE,72250,SILVER,SILVER23FEB24C72250,SILVER 23rd FEB 72250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254549,OPTFUT,PE,72250,SILVER,SILVER23FEB24P72250,SILVER 23rd FEB 72250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254550,OPTFUT,CE,72500,SILVER,SILVER23FEB24C72500,SILVER 23rd FEB 72500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254551,OPTFUT,PE,72500,SILVER,SILVER23FEB24P72500,SILVER 23rd FEB 72500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254552,OPTFUT,CE,72750,SILVER,SILVER23FEB24C72750,SILVER 23rd FEB 72750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254553,OPTFUT,PE,72750,SILVER,SILVER23FEB24P72750,SILVER 23rd FEB 72750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254554,OPTFUT,CE,73000,SILVER,SILVER23FEB24C73000,SILVER 23rd FEB 73000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254555,OPTFUT,PE,73000,SILVER,SILVER23FEB24P73000,SILVER 23rd FEB 73000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254556,OPTFUT,CE,73250,SILVER,SILVER23FEB24C73250,SILVER 23rd FEB 73250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254557,OPTFUT,PE,73250,SILVER,SILVER23FEB24P73250,SILVER 23rd FEB 73250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254558,OPTFUT,CE,73500,SILVER,SILVER23FEB24C73500,SILVER 23rd FEB 73500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254559,OPTFUT,PE,73500,SILVER,SILVER23FEB24P73500,SILVER 23rd FEB 73500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254560,OPTFUT,CE,73750,SILVER,SILVER23FEB24C73750,SILVER 23rd FEB 73750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254561,OPTFUT,PE,73750,SILVER,SILVER23FEB24P73750,SILVER 23rd FEB 73750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254562,OPTFUT,CE,74000,SILVER,SILVER23FEB24C74000,SILVER 23rd FEB 74000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254563,OPTFUT,PE,74000,SILVER,SILVER23FEB24P74000,SILVER 23rd FEB 74000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254564,OPTFUT,CE,74250,SILVER,SILVER23FEB24C74250,SILVER 23rd FEB 74250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254565,OPTFUT,PE,74250,SILVER,SILVER23FEB24P74250,SILVER 23rd FEB 74250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254566,OPTFUT,CE,74500,SILVER,SILVER23FEB24C74500,SILVER 23rd FEB 74500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254567,OPTFUT,PE,74500,SILVER,SILVER23FEB24P74500,SILVER 23rd FEB 74500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254568,OPTFUT,CE,74750,SILVER,SILVER23FEB24C74750,SILVER 23rd FEB 74750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254569,OPTFUT,PE,74750,SILVER,SILVER23FEB24P74750,SILVER 23rd FEB 74750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254570,OPTFUT,CE,75000,SILVER,SILVER23FEB24C75000,SILVER 23rd FEB 75000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254571,OPTFUT,PE,75000,SILVER,SILVER23FEB24P75000,SILVER 23rd FEB 75000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254572,OPTFUT,CE,75250,SILVER,SILVER23FEB24C75250,SILVER 23rd FEB 75250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254573,OPTFUT,PE,75250,SILVER,SILVER23FEB24P75250,SILVER 23rd FEB 75250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254574,OPTFUT,CE,75500,SILVER,SILVER23FEB24C75500,SILVER 23rd FEB 75500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254575,OPTFUT,PE,75500,SILVER,SILVER23FEB24P75500,SILVER 23rd FEB 75500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254576,OPTFUT,CE,75750,SILVER,SILVER23FEB24C75750,SILVER 23rd FEB 75750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254577,OPTFUT,PE,75750,SILVER,SILVER23FEB24P75750,SILVER 23rd FEB 75750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254578,OPTFUT,CE,76000,SILVER,SILVER23FEB24C76000,SILVER 23rd FEB 76000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254579,OPTFUT,PE,76000,SILVER,SILVER23FEB24P76000,SILVER 23rd FEB 76000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254580,OPTFUT,CE,76250,SILVER,SILVER23FEB24C76250,SILVER 23rd FEB 76250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254581,OPTFUT,PE,76250,SILVER,SILVER23FEB24P76250,SILVER 23rd FEB 76250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254582,OPTFUT,CE,76500,SILVER,SILVER23FEB24C76500,SILVER 23rd FEB 76500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254583,OPTFUT,PE,76500,SILVER,SILVER23FEB24P76500,SILVER 23rd FEB 76500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254584,OPTFUT,CE,76750,SILVER,SILVER23FEB24C76750,SILVER 23rd FEB 76750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254585,OPTFUT,PE,76750,SILVER,SILVER23FEB24P76750,SILVER 23rd FEB 76750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254586,OPTFUT,CE,77000,SILVER,SILVER23FEB24C77000,SILVER 23rd FEB 77000 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254587,OPTFUT,PE,77000,SILVER,SILVER23FEB24P77000,SILVER 23rd FEB 77000 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254588,OPTFUT,CE,77250,SILVER,SILVER23FEB24C77250,SILVER 23rd FEB 77250 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254589,OPTFUT,PE,77250,SILVER,SILVER23FEB24P77250,SILVER 23rd FEB 77250 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254590,OPTFUT,CE,77500,SILVER,SILVER23FEB24C77500,SILVER 23rd FEB 77500 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254591,OPTFUT,PE,77500,SILVER,SILVER23FEB24P77500,SILVER 23rd FEB 77500 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254592,OPTFUT,CE,77750,SILVER,SILVER23FEB24C77750,SILVER 23rd FEB 77750 CE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVER,254593,OPTFUT,PE,77750,SILVER,SILVER23FEB24P77750,SILVER 23rd FEB 77750 PE,2024-02-23,30,0.5,20
MCX,mcx_fo,SILVERM,254594,OPTFUT,CE,65500,SILVERM,SILVERM20FEB24C65500,SILVERM 20th FEB 65500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254595,OPTFUT,PE,65500,SILVERM,SILVERM20FEB24P65500,SILVERM 20th FEB 65500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254596,OPTFUT,CE,65750,SILVERM,SILVERM20FEB24C65750,SILVERM 20th FEB 65750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254597,OPTFUT,PE,65750,SILVERM,SILVERM20FEB24P65750,SILVERM 20th FEB 65750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254598,OPTFUT,CE,66000,SILVERM,SILVERM20FEB24C66000,SILVERM 20th FEB 66000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254599,OPTFUT,PE,66000,SILVERM,SILVERM20FEB24P66000,SILVERM 20th FEB 66000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254600,OPTFUT,CE,66250,SILVERM,SILVERM20FEB24C66250,SILVERM 20th FEB 66250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254601,OPTFUT,PE,66250,SILVERM,SILVERM20FEB24P66250,SILVERM 20th FEB 66250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254602,OPTFUT,CE,66500,SILVERM,SILVERM20FEB24C66500,SILVERM 20th FEB 66500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254603,OPTFUT,PE,66500,SILVERM,SILVERM20FEB24P66500,SILVERM 20th FEB 66500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254604,OPTFUT,CE,66750,SILVERM,SILVERM20FEB24C66750,SILVERM 20th FEB 66750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254605,OPTFUT,PE,66750,SILVERM,SILVERM20FEB24P66750,SILVERM 20th FEB 66750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254606,OPTFUT,CE,67000,SILVERM,SILVERM20FEB24C67000,SILVERM 20th FEB 67000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254607,OPTFUT,PE,67000,SILVERM,SILVERM20FEB24P67000,SILVERM 20th FEB 67000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254608,OPTFUT,CE,67250,SILVERM,SILVERM20FEB24C67250,SILVERM 20th FEB 67250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254609,OPTFUT,PE,67250,SILVERM,SILVERM20FEB24P67250,SILVERM 20th FEB 67250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254610,OPTFUT,CE,67500,SILVERM,SILVERM20FEB24C67500,SILVERM 20th FEB 67500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254611,OPTFUT,PE,67500,SILVERM,SILVERM20FEB24P67500,SILVERM 20th FEB 67500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254612,OPTFUT,CE,67750,SILVERM,SILVERM20FEB24C67750,SILVERM 20th FEB 67750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254613,OPTFUT,PE,67750,SILVERM,SILVERM20FEB24P67750,SILVERM 20th FEB 67750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254614,OPTFUT,CE,68000,SILVERM,SILVERM20FEB24C68000,SILVERM 20th FEB 68000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254615,OPTFUT,PE,68000,SILVERM,SILVERM20FEB24P68000,SILVERM 20th FEB 68000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254616,OPTFUT,CE,68250,SILVERM,SILVERM20FEB24C68250,SILVERM 20th FEB 68250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254617,OPTFUT,PE,68250,SILVERM,SILVERM20FEB24P68250,SILVERM 20th FEB 68250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254618,OPTFUT,CE,68500,SILVERM,SILVERM20FEB24C68500,SILVERM 20th FEB 68500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254619,OPTFUT,PE,68500,SILVERM,SILVERM20FEB24P68500,SILVERM 20th FEB 68500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254620,OPTFUT,CE,68750,SILVERM,SILVERM20FEB24C68750,SILVERM 20th FEB 68750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254621,OPTFUT,PE,68750,SILVERM,SILVERM20FEB24P68750,SILVERM 20th FEB 68750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254622,OPTFUT,CE,69000,SILVERM,SILVERM20FEB24C69000,SILVERM 20th FEB 69000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254623,OPTFUT,PE,69000,SILVERM,SILVERM20FEB24P69000,SILVERM 20th FEB 69000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254624,OPTFUT,CE,69250,SILVERM,SILVERM20FEB24C69250,SILVERM 20th FEB 69250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254625,OPTFUT,PE,69250,SILVERM,SILVERM20FEB24P69250,SILVERM 20th FEB 69250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254626,OPTFUT,CE,69500,SILVERM,SILVERM20FEB24C69500,SILVERM 20th FEB 69500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254627,OPTFUT,PE,69500,SILVERM,SILVERM20FEB24P69500,SILVERM 20th FEB 69500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254628,OPTFUT,CE,69750,SILVERM,SILVERM20FEB24C69750,SILVERM 20th FEB 69750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254629,OPTFUT,PE,69750,SILVERM,SILVERM20FEB24P69750,SILVERM 20th FEB 69750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254630,OPTFUT,CE,70000,SILVERM,SILVERM20FEB24C70000,SILVERM 20th FEB 70000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254631,OPTFUT,PE,70000,SILVERM,SILVERM20FEB24P70000,SILVERM 20th FEB 70000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254632,OPTFUT,CE,70250,SILVERM,SILVERM20FEB24C70250,SILVERM 20th FEB 70250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254633,OPTFUT,PE,70250,SILVERM,SILVERM20FEB24P70250,SILVERM 20th FEB 70250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254634,OPTFUT,CE,70500,SILVERM,SILVERM20FEB24C70500,SILVERM 20th FEB 70500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254635,OPTFUT,PE,70500,SILVERM,SILVERM20FEB24P70500,SILVERM 20th FEB 70500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254636,OPTFUT,CE,70750,SILVERM,SILVERM20FEB24C70750,SILVERM 20th FEB 70750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254637,OPTFUT,PE,70750,SILVERM,SILVERM20FEB24P70750,SILVERM 20th FEB 70750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254638,OPTFUT,CE,71000,SILVERM,SILVERM20FEB24C71000,SILVERM 20th FEB 71000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254639,OPTFUT,PE,71000,SILVERM,SILVERM20FEB24P71000,SILVERM 20th FEB 71000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254640,OPTFUT,CE,71250,SILVERM,SILVERM20FEB24C71250,SILVERM 20th FEB 71250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254641,OPTFUT,PE,71250,SILVERM,SILVERM20FEB24P71250,SILVERM 20th FEB 71250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254642,OPTFUT,CE,71500,SILVERM,SILVERM20FEB24C71500,SILVERM 20th FEB 71500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254643,OPTFUT,PE,71500,SILVERM,SILVERM20FEB24P71500,SILVERM 20th FEB 71500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254644,OPTFUT,CE,71750,SILVERM,SILVERM20FEB24C71750,SILVERM 20th FEB 71750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254645,OPTFUT,PE,71750,SILVERM,SILVERM20FEB24P71750,SILVERM 20th FEB 71750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254646,OPTFUT,CE,72000,SILVERM,SILVERM20FEB24C72000,SILVERM 20th FEB 72000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254647,OPTFUT,PE,72000,SILVERM,SILVERM20FEB24P72000,SILVERM 20th FEB 72000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254648,OPTFUT,CE,72250,SILVERM,SILVERM20FEB24C72250,SILVERM 20th FEB 72250 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254649,OPTFUT,PE,72250,SILVERM,SILVERM20FEB24P72250,SILVERM 20th FEB 72250 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254650,OPTFUT,CE,72500,SILVERM,SILVERM20FEB24C72500,SILVERM 20th FEB 72500 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254651,OPTFUT,PE,72500,SILVERM,SILVERM20FEB24P72500,SILVERM 20th FEB 72500 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254652,OPTFUT,CE,72750,SILVERM,SILVERM20FEB24C72750,SILVERM 20th FEB 72750 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254653,OPTFUT,PE,72750,SILVERM,SILVERM20FEB24P72750,SILVERM 20th FEB 72750 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254654,OPTFUT,CE,73000,SILVERM,SILVERM20FEB24C73000,SILVERM 20th FEB 73000 CE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254655,OPTFUT,PE,73000,SILVERM,SILVERM20FEB24P73000,SILVERM 20th FEB 73000 PE,2024-02-20,5,0.5,120
MCX,mcx_fo,SILVERM,254656,OPTFUT,CE,73250,SILVERM,SILVERM20FEB24C73250,SILVERM 20th FEB 73250 CE,2024-02-20,5,0.5,120
